date,time,BMU05_CMA_Current,BMU05_CMA_Max_Temp,BMU05_CMA_Min_Temp,BMU05_CMA_Status,BMU05_CMA_Temp1,BMU05_CMA_Temp2,BMU05_CMA_Temp3,BMU05_CMA_Temp4,BMU05_CMA_Temp5,BMU05_CMA_Temp6,BMU05_CMA_Temp7,BMU05_CMA_Voltage,BMU05_CellBalancingStatus,BMU05_Cell_10_Voltage,BMU05_Cell_11_Voltage,BMU05_Cell_12_Voltage,BMU05_Cell_13_Voltage,BMU05_Cell_14_Voltage,BMU05_Cell_1_Voltage,BMU05_Cell_2_Voltage,BMU05_Cell_3_Voltage,BMU05_Cell_4_Voltage,BMU05_Cell_5_Voltage,BMU05_Cell_6_Voltage,BMU05_Cell_7_Voltage,BMU05_Cell_8_Voltage,BMU05_Cell_9_Voltage,BMU05_Charge_Ah_from_BMU,BMU05_Discharge_Ah_from_BMU,BMU05_Max_Cell_Voltage,BMU05_Min_Cell_Voltage,BMU05_SOC,BMU05_SOH,BMU09_CMA_Current,BMU09_CMA_Max_Temp,BMU09_CMA_Min_Temp,BMU09_CMA_Status,BMU09_CMA_Temp1,BMU09_CMA_Temp2,BMU09_CMA_Temp3,BMU09_CMA_Temp4,BMU09_CMA_Temp5,BMU09_CMA_Temp6,BMU09_CMA_Temp7,BMU09_CMA_Voltage,BMU09_CellBalancingStatus,BMU09_Cell_10_Voltage,BMU09_Cell_11_Voltage,BMU09_Cell_12_Voltage,BMU09_Cell_13_Voltage,BMU09_Cell_14_Voltage,BMU09_Cell_1_Voltage,BMU09_Cell_2_Voltage,BMU09_Cell_3_Voltage,BMU09_Cell_4_Voltage,BMU09_Cell_5_Voltage,BMU09_Cell_6_Voltage,BMU09_Cell_7_Voltage,BMU09_Cell_8_Voltage,BMU09_Cell_9_Voltage,BMU09_Charge_Ah_from_BMU,BMU09_Discharge_Ah_from_BMU,BMU09_Max_Cell_Voltage,BMU09_Min_Cell_Voltage,BMU09_SOC,BMU09_SOH,istempHigh,isvolLimited,isCVViolated
10-02-2021,11:19:36,-92.2,23,22,3,22,22,23,23,23,22,22,32.59,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8322691,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.55,0,2.71,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8113248,2.7300000000000004,2.7,100.0,100,False,True,True
10-02-2021,11:19:39,-92.2,23,22,67,22,22,23,23,23,22,22,32.6,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8322966,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.55,0,2.71,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8113517,2.7300000000000004,2.7,100.0,100,False,True,True
10-02-2021,11:19:42,-92.10000000000001,23,22,3,22,22,23,23,23,22,22,32.6,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8323240,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.55,0,2.71,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8113785,2.7300000000000004,2.7,100.0,100,False,True,True
10-02-2021,11:19:45,-92.2,23,22,67,22,22,23,23,23,22,22,32.6,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8323423,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.55,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8113965,2.7300000000000004,2.7,100.0,100,False,True,True
10-02-2021,11:19:47,-92.2,23,22,3,22,22,23,23,23,22,22,32.6,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8323698,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.55,0,2.71,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8114233,2.7300000000000004,2.7,100.0,100,False,True,True
10-02-2021,11:19:50,-92.2,23,22,67,22,22,23,23,23,22,22,32.59,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8323973,2.72,2.71,100.0,100,-90.2,23,22,67,22,22,22,23,22,22,22,32.55,0,2.71,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8114502,2.7300000000000004,2.7,100.0,100,False,True,True
10-02-2021,11:19:53,-92.10000000000001,23,22,3,22,22,23,23,23,22,22,32.6,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8324247,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.55,0,2.71,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8114771,2.7300000000000004,2.7,100.0,100,False,True,True
10-02-2021,11:19:55,-92.2,23,22,67,22,22,23,23,23,22,22,32.59,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8324430,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.55,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8114950,2.7300000000000004,2.7,100.0,100,False,True,True
10-02-2021,11:19:58,-92.2,23,22,3,22,22,23,23,23,22,22,32.6,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8324705,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.55,0,2.71,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8115218,2.7300000000000004,2.7,100.0,100,False,True,True
10-02-2021,11:20:01,-92.2,23,22,67,22,22,23,23,23,22,22,32.59,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8324979,2.72,2.71,100.0,100,-90.2,23,22,67,22,22,22,23,22,22,22,32.55,0,2.71,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8115487,2.7300000000000004,2.7,100.0,100,False,True,True
