date,time,BMU05_CMA_Current,BMU05_CMA_Max_Temp,BMU05_CMA_Min_Temp,BMU05_CMA_Status,BMU05_CMA_Temp1,BMU05_CMA_Temp2,BMU05_CMA_Temp3,BMU05_CMA_Temp4,BMU05_CMA_Temp5,BMU05_CMA_Temp6,BMU05_CMA_Temp7,BMU05_CMA_Voltage,BMU05_CellBalancingStatus,BMU05_Cell_10_Voltage,BMU05_Cell_11_Voltage,BMU05_Cell_12_Voltage,BMU05_Cell_13_Voltage,BMU05_Cell_14_Voltage,BMU05_Cell_1_Voltage,BMU05_Cell_2_Voltage,BMU05_Cell_3_Voltage,BMU05_Cell_4_Voltage,BMU05_Cell_5_Voltage,BMU05_Cell_6_Voltage,BMU05_Cell_7_Voltage,BMU05_Cell_8_Voltage,BMU05_Cell_9_Voltage,BMU05_Charge_Ah_from_BMU,BMU05_Discharge_Ah_from_BMU,BMU05_Max_Cell_Voltage,BMU05_Min_Cell_Voltage,BMU05_SOC,BMU05_SOH,BMU09_CMA_Current,BMU09_CMA_Max_Temp,BMU09_CMA_Min_Temp,BMU09_CMA_Status,BMU09_CMA_Temp1,BMU09_CMA_Temp2,BMU09_CMA_Temp3,BMU09_CMA_Temp4,BMU09_CMA_Temp5,BMU09_CMA_Temp6,BMU09_CMA_Temp7,BMU09_CMA_Voltage,BMU09_CellBalancingStatus,BMU09_Cell_10_Voltage,BMU09_Cell_11_Voltage,BMU09_Cell_12_Voltage,BMU09_Cell_13_Voltage,BMU09_Cell_14_Voltage,BMU09_Cell_1_Voltage,BMU09_Cell_2_Voltage,BMU09_Cell_3_Voltage,BMU09_Cell_4_Voltage,BMU09_Cell_5_Voltage,BMU09_Cell_6_Voltage,BMU09_Cell_7_Voltage,BMU09_Cell_8_Voltage,BMU09_Cell_9_Voltage,BMU09_Charge_Ah_from_BMU,BMU09_Discharge_Ah_from_BMU,BMU09_Max_Cell_Voltage,BMU09_Min_Cell_Voltage,BMU09_SOC,BMU09_SOH,istempHigh,isvolLimited,isCVViolated
10-02-2021,04:39:37,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6113252,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5954300,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:39:40,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6113527,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5954569,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:39:43,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6113802,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5954837,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:39:46,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6114077,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5955106,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:39:49,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6114351,2.7300000000000004,2.72,100.0,100,-90.4,22,21,3,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5955375,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:39:52,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6114626,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5955644,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:39:55,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6114901,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5955913,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:39:59,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6115267,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5956271,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:02,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6115541,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5956540,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:05,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6115816,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5956809,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:08,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6116090,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5957078,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:11,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6116365,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5957347,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:14,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6116640,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5957616,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:17,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6116914,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5957884,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:20,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6117189,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5958153,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:23,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6117464,2.7300000000000004,2.72,100.0,100,-90.4,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5958422,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:26,-92.10000000000001,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6117738,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5958691,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:29,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6118012,2.7300000000000004,2.72,100.0,100,-90.4,22,21,67,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5958959,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:32,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6118287,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5959228,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:35,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6118562,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5959497,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:38,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6118836,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5959766,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:41,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6119111,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5960035,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:44,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6119385,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5960303,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:47,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6119660,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5960572,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:50,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6119934,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5960841,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:53,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6120209,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5961110,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:56,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6120484,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5961379,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:40:59,-92.10000000000001,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6120758,2.7300000000000004,2.72,100.0,100,-90.4,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5961648,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:41:02,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6121032,2.7300000000000004,2.72,100.0,100,-90.4,22,21,3,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5961916,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:41:05,-92.10000000000001,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6121307,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5962185,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:41:07,-92.10000000000001,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6121581,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5962454,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:41:10,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6121856,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5962723,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:41:13,-92.2,22,22,3,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6122131,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,3,21,22,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5962991,2.7300000000000004,2.71,100.0,100,False,True,True
10-02-2021,04:41:16,-92.2,22,22,67,22,22,22,22,22,22,22,32.67,0,2.7300000000000004,2.7300000000000004,2.72,2.2,2.2,2.7300000000000004,2.72,2.72,2.72,2.7300000000000004,2.72,2.72,2.7300000000000004,2.72,0,6122405,2.7300000000000004,2.72,100.0,100,-90.30000000000001,22,21,67,21,21,22,22,22,22,21,32.62,0,2.71,2.72,2.7300000000000004,2.2,2.2,2.71,2.72,2.72,2.71,2.72,2.7300000000000004,2.7300000000000004,2.72,2.71,0,5963260,2.7300000000000004,2.71,100.0,100,False,True,True
