date,time,BMU05_CMA_Current,BMU05_CMA_Max_Temp,BMU05_CMA_Min_Temp,BMU05_CMA_Status,BMU05_CMA_Temp1,BMU05_CMA_Temp2,BMU05_CMA_Temp3,BMU05_CMA_Temp4,BMU05_CMA_Temp5,BMU05_CMA_Temp6,BMU05_CMA_Temp7,BMU05_CMA_Voltage,BMU05_CellBalancingStatus,BMU05_Cell_10_Voltage,BMU05_Cell_11_Voltage,BMU05_Cell_12_Voltage,BMU05_Cell_13_Voltage,BMU05_Cell_14_Voltage,BMU05_Cell_1_Voltage,BMU05_Cell_2_Voltage,BMU05_Cell_3_Voltage,BMU05_Cell_4_Voltage,BMU05_Cell_5_Voltage,BMU05_Cell_6_Voltage,BMU05_Cell_7_Voltage,BMU05_Cell_8_Voltage,BMU05_Cell_9_Voltage,BMU05_Charge_Ah_from_BMU,BMU05_Discharge_Ah_from_BMU,BMU05_Max_Cell_Voltage,BMU05_Min_Cell_Voltage,BMU05_SOC,BMU05_SOH,BMU09_CMA_Current,BMU09_CMA_Max_Temp,BMU09_CMA_Min_Temp,BMU09_CMA_Status,BMU09_CMA_Temp1,BMU09_CMA_Temp2,BMU09_CMA_Temp3,BMU09_CMA_Temp4,BMU09_CMA_Temp5,BMU09_CMA_Temp6,BMU09_CMA_Temp7,BMU09_CMA_Voltage,BMU09_CellBalancingStatus,BMU09_Cell_10_Voltage,BMU09_Cell_11_Voltage,BMU09_Cell_12_Voltage,BMU09_Cell_13_Voltage,BMU09_Cell_14_Voltage,BMU09_Cell_1_Voltage,BMU09_Cell_2_Voltage,BMU09_Cell_3_Voltage,BMU09_Cell_4_Voltage,BMU09_Cell_5_Voltage,BMU09_Cell_6_Voltage,BMU09_Cell_7_Voltage,BMU09_Cell_8_Voltage,BMU09_Cell_9_Voltage,BMU09_Charge_Ah_from_BMU,BMU09_Discharge_Ah_from_BMU,BMU09_Max_Cell_Voltage,BMU09_Min_Cell_Voltage,BMU09_SOC,BMU09_SOH,istempHigh,isvolLimited,isCVViolated
10-02-2021,11:57:05,-92.2,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8529867,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8315506,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:08,-92.2,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8530141,2.72,2.71,100.0,100,-90.2,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8315774,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:11,-92.2,23,22,67,22,22,23,23,23,22,22,32.59,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8530416,2.72,2.71,100.0,100,-90.2,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8315953,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:14,-92.2,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8530599,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8316221,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:17,-92.30000000000001,23,22,67,22,22,23,23,23,22,22,32.59,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8530873,2.72,2.71,100.0,100,-90.2,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8316490,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:20,-92.2,23,22,3,22,22,23,23,23,22,22,32.59,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8531148,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8316759,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:23,-92.2,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8531422,2.72,2.71,100.0,100,-90.2,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8317027,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:26,-92.30000000000001,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8531697,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8317295,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:29,-92.30000000000001,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8531971,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8317564,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:32,-92.2,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8532246,2.72,2.71,100.0,100,-90.2,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8317832,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:35,-92.30000000000001,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8532521,2.72,2.71,100.0,100,-90.2,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8318101,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:38,-92.30000000000001,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8532795,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8318370,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:41,-92.30000000000001,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.72,2.72,2.72,2.71,2.72,2.71,0,8533070,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8318638,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:44,-92.2,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8533345,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8318907,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:47,-92.2,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8533620,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8319176,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:50,-92.2,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8533895,2.72,2.71,100.0,100,-90.2,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8319444,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:53,-92.2,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8534169,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8319712,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:56,-92.30000000000001,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8534444,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8319981,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:57:59,-92.2,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8534719,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8320249,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:02,-92.30000000000001,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.71,2.71,2.72,2.71,0,8534994,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8320518,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:05,-92.2,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8535268,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8320787,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:08,-92.30000000000001,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.71,2.71,2.72,2.71,0,8535543,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.53,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.7,2.72,2.72,2.72,2.71,2.7,0,8321055,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:11,-92.2,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.71,2.71,2.72,2.71,0,8535818,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.53,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.7,2.72,2.72,2.72,2.71,2.7,0,8321324,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:14,-92.2,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8536092,2.72,2.71,100.0,100,-90.2,23,22,3,22,22,22,23,22,22,22,32.53,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8321593,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:17,-92.2,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8536367,2.72,2.71,100.0,100,-90.2,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8321862,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:20,-92.30000000000001,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.71,2.71,2.72,2.71,0,8536642,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.53,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8322130,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:23,-92.30000000000001,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8536916,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8322398,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:26,-92.30000000000001,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.71,2.71,2.72,2.71,0,8537191,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8322667,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:29,-92.2,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8537466,2.72,2.71,100.0,100,-90.2,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8322936,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:31,-92.30000000000001,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8537741,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8323204,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:34,-92.30000000000001,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8538015,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.7,2.72,2.72,2.72,2.71,2.7,0,8323473,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:37,-92.30000000000001,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8538290,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.53,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.7,2.72,2.72,2.72,2.71,2.7,0,8323742,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:40,-92.30000000000001,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8538565,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8324011,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:43,-92.30000000000001,23,22,3,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8538840,2.72,2.71,100.0,100,-90.30000000000001,23,22,3,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8324279,2.7300000000000004,2.7,100.0,100,False,False,False
10-02-2021,11:58:46,-92.2,23,22,67,22,22,23,23,23,22,22,32.58,0,2.72,2.72,2.72,2.2,2.2,2.72,2.72,2.71,2.71,2.72,2.72,2.71,2.72,2.71,0,8539115,2.72,2.71,100.0,100,-90.30000000000001,23,22,67,22,22,22,23,22,22,22,32.54,0,2.7,2.71,2.7300000000000004,2.2,2.2,2.7,2.71,2.71,2.71,2.72,2.72,2.72,2.71,2.7,0,8324547,2.7300000000000004,2.7,100.0,100,False,False,False
