date,time,BMU05_CMA_Current,BMU05_CMA_Max_Temp,BMU05_CMA_Min_Temp,BMU05_CMA_Status,BMU05_CMA_Temp1,BMU05_CMA_Temp2,BMU05_CMA_Temp3,BMU05_CMA_Temp4,BMU05_CMA_Temp5,BMU05_CMA_Temp6,BMU05_CMA_Temp7,BMU05_CMA_Voltage,BMU05_CellBalancingStatus,BMU05_Cell_10_Voltage,BMU05_Cell_11_Voltage,BMU05_Cell_12_Voltage,BMU05_Cell_13_Voltage,BMU05_Cell_14_Voltage,BMU05_Cell_1_Voltage,BMU05_Cell_2_Voltage,BMU05_Cell_3_Voltage,BMU05_Cell_4_Voltage,BMU05_Cell_5_Voltage,BMU05_Cell_6_Voltage,BMU05_Cell_7_Voltage,BMU05_Cell_8_Voltage,BMU05_Cell_9_Voltage,BMU05_Charge_Ah_from_BMU,BMU05_Discharge_Ah_from_BMU,BMU05_Max_Cell_Voltage,BMU05_Min_Cell_Voltage,BMU05_SOC,BMU05_SOH,BMU09_CMA_Current,BMU09_CMA_Max_Temp,BMU09_CMA_Min_Temp,BMU09_CMA_Status,BMU09_CMA_Temp1,BMU09_CMA_Temp2,BMU09_CMA_Temp3,BMU09_CMA_Temp4,BMU09_CMA_Temp5,BMU09_CMA_Temp6,BMU09_CMA_Temp7,BMU09_CMA_Voltage,BMU09_CellBalancingStatus,BMU09_Cell_10_Voltage,BMU09_Cell_11_Voltage,BMU09_Cell_12_Voltage,BMU09_Cell_13_Voltage,BMU09_Cell_14_Voltage,BMU09_Cell_1_Voltage,BMU09_Cell_2_Voltage,BMU09_Cell_3_Voltage,BMU09_Cell_4_Voltage,BMU09_Cell_5_Voltage,BMU09_Cell_6_Voltage,BMU09_Cell_7_Voltage,BMU09_Cell_8_Voltage,BMU09_Cell_9_Voltage,BMU09_Charge_Ah_from_BMU,BMU09_Discharge_Ah_from_BMU,BMU09_Max_Cell_Voltage,BMU09_Min_Cell_Voltage,BMU09_SOC,BMU09_SOH,istempHigh,isvolLimited,isCVViolated
06-02-2021,20:46:34,-119.30000000000001,22,22,3,22,22,22,22,22,22,22,34.71,0,2.9000000000000004,2.9000000000000004,2.89,2.2,2.2,2.89,2.89,2.8800000000000003,2.89,2.9000000000000004,2.89,2.89,2.9000000000000004,2.89,1,23361478,2.9000000000000004,2.8800000000000003,100.0,100,-90.2,22,21,3,21,22,22,22,22,22,21,34.6,0,2.8800000000000003,2.8800000000000003,2.9000000000000004,2.2,2.2,2.87,2.8800000000000003,2.8800000000000003,2.87,2.89,2.9000000000000004,2.89,2.8800000000000003,2.87,0,17603322,2.9000000000000004,2.87,100.0,100,False,False,False
06-02-2021,20:46:37,-119.4,22,22,67,22,22,22,22,22,22,22,34.71,0,2.9000000000000004,2.9000000000000004,2.89,2.2,2.2,2.9000000000000004,2.89,2.8800000000000003,2.89,2.9000000000000004,2.89,2.89,2.9000000000000004,2.89,1,23361714,2.9000000000000004,2.8800000000000003,100.0,100,-90.10000000000001,22,21,67,21,22,22,22,22,22,21,34.61,0,2.8800000000000003,2.8800000000000003,2.9000000000000004,2.2,2.2,2.87,2.8800000000000003,2.8800000000000003,2.87,2.89,2.9000000000000004,2.89,2.8800000000000003,2.87,0,17603500,2.9000000000000004,2.87,100.0,100,False,False,False
