date,time,BMU01_CMA_Current,BMU01_CMA_Max_Temp,BMU01_CMA_Min_Temp,BMU01_CMA_Status,BMU01_CMA_Temp1,BMU01_CMA_Temp2,BMU01_CMA_Temp3,BMU01_CMA_Temp4,BMU01_CMA_Temp5,BMU01_CMA_Temp6,BMU01_CMA_Temp7,BMU01_CMA_Voltage,BMU01_CellBalancingStatus,BMU01_Cell_10_Voltage,BMU01_Cell_11_Voltage,BMU01_Cell_12_Voltage,BMU01_Cell_13_Voltage,BMU01_Cell_14_Voltage,BMU01_Cell_1_Voltage,BMU01_Cell_2_Voltage,BMU01_Cell_3_Voltage,BMU01_Cell_4_Voltage,BMU01_Cell_5_Voltage,BMU01_Cell_6_Voltage,BMU01_Cell_7_Voltage,BMU01_Cell_8_Voltage,BMU01_Cell_9_Voltage,BMU01_Charge_Ah_from_BMU,BMU01_Discharge_Ah_from_BMU,BMU01_Max_Cell_Voltage,BMU01_Min_Cell_Voltage,BMU01_SOC,BMU01_SOH,BMU02_CMA_Current,BMU02_CMA_Max_Temp,BMU02_CMA_Min_Temp,BMU02_CMA_Status,BMU02_CMA_Temp1,BMU02_CMA_Temp2,BMU02_CMA_Temp3,BMU02_CMA_Temp4,BMU02_CMA_Temp5,BMU02_CMA_Temp6,BMU02_CMA_Temp7,BMU02_CMA_Voltage,BMU02_CellBalancingStatus,BMU02_Cell_10_Voltage,BMU02_Cell_11_Voltage,BMU02_Cell_12_Voltage,BMU02_Cell_13_Voltage,BMU02_Cell_14_Voltage,BMU02_Cell_1_Voltage,BMU02_Cell_2_Voltage,BMU02_Cell_3_Voltage,BMU02_Cell_4_Voltage,BMU02_Cell_5_Voltage,BMU02_Cell_6_Voltage,BMU02_Cell_7_Voltage,BMU02_Cell_8_Voltage,BMU02_Cell_9_Voltage,BMU02_Charge_Ah_from_BMU,BMU02_Discharge_Ah_from_BMU,BMU02_Max_Cell_Voltage,BMU02_Min_Cell_Voltage,BMU02_SOC,BMU02_SOH,BMU03_CMA_Current,BMU03_CMA_Max_Temp,BMU03_CMA_Min_Temp,BMU03_CMA_Status,BMU03_CMA_Temp1,BMU03_CMA_Temp2,BMU03_CMA_Temp3,BMU03_CMA_Temp4,BMU03_CMA_Temp5,BMU03_CMA_Temp6,BMU03_CMA_Temp7,BMU03_CMA_Voltage,BMU03_CellBalancingStatus,BMU03_Cell_10_Voltage,BMU03_Cell_11_Voltage,BMU03_Cell_12_Voltage,BMU03_Cell_13_Voltage,BMU03_Cell_14_Voltage,BMU03_Cell_1_Voltage,BMU03_Cell_2_Voltage,BMU03_Cell_3_Voltage,BMU03_Cell_4_Voltage,BMU03_Cell_5_Voltage,BMU03_Cell_6_Voltage,BMU03_Cell_7_Voltage,BMU03_Cell_8_Voltage,BMU03_Cell_9_Voltage,BMU03_Charge_Ah_from_BMU,BMU03_Discharge_Ah_from_BMU,BMU03_Max_Cell_Voltage,BMU03_Min_Cell_Voltage,BMU03_SOC,BMU03_SOH,BMU04_CMA_Current,BMU04_CMA_Max_Temp,BMU04_CMA_Min_Temp,BMU04_CMA_Status,BMU04_CMA_Temp1,BMU04_CMA_Temp2,BMU04_CMA_Temp3,BMU04_CMA_Temp4,BMU04_CMA_Temp5,BMU04_CMA_Temp6,BMU04_CMA_Temp7,BMU04_CMA_Voltage,BMU04_CellBalancingStatus,BMU04_Cell_10_Voltage,BMU04_Cell_11_Voltage,BMU04_Cell_12_Voltage,BMU04_Cell_13_Voltage,BMU04_Cell_14_Voltage,BMU04_Cell_1_Voltage,BMU04_Cell_2_Voltage,BMU04_Cell_3_Voltage,BMU04_Cell_4_Voltage,BMU04_Cell_5_Voltage,BMU04_Cell_6_Voltage,BMU04_Cell_7_Voltage,BMU04_Cell_8_Voltage,BMU04_Cell_9_Voltage,BMU04_Charge_Ah_from_BMU,BMU04_Discharge_Ah_from_BMU,BMU04_Max_Cell_Voltage,BMU04_Min_Cell_Voltage,BMU04_SOC,BMU04_SOH,BMU05_CMA_Current,BMU05_CMA_Max_Temp,BMU05_CMA_Min_Temp,BMU05_CMA_Status,BMU05_CMA_Temp1,BMU05_CMA_Temp2,BMU05_CMA_Temp3,BMU05_CMA_Temp4,BMU05_CMA_Temp5,BMU05_CMA_Temp6,BMU05_CMA_Temp7,BMU05_CMA_Voltage,BMU05_CellBalancingStatus,BMU05_Cell_10_Voltage,BMU05_Cell_11_Voltage,BMU05_Cell_12_Voltage,BMU05_Cell_13_Voltage,BMU05_Cell_14_Voltage,BMU05_Cell_1_Voltage,BMU05_Cell_2_Voltage,BMU05_Cell_3_Voltage,BMU05_Cell_4_Voltage,BMU05_Cell_5_Voltage,BMU05_Cell_6_Voltage,BMU05_Cell_7_Voltage,BMU05_Cell_8_Voltage,BMU05_Cell_9_Voltage,BMU05_Charge_Ah_from_BMU,BMU05_Discharge_Ah_from_BMU,BMU05_Max_Cell_Voltage,BMU05_Min_Cell_Voltage,BMU05_SOC,BMU05_SOH,BMU06_CMA_Current,BMU06_CMA_Max_Temp,BMU06_CMA_Min_Temp,BMU06_CMA_Status,BMU06_CMA_Temp1,BMU06_CMA_Temp2,BMU06_CMA_Temp3,BMU06_CMA_Temp4,BMU06_CMA_Temp5,BMU06_CMA_Temp6,BMU06_CMA_Temp7,BMU06_CMA_Voltage,BMU06_CellBalancingStatus,BMU06_Cell_10_Voltage,BMU06_Cell_11_Voltage,BMU06_Cell_12_Voltage,BMU06_Cell_13_Voltage,BMU06_Cell_14_Voltage,BMU06_Cell_1_Voltage,BMU06_Cell_2_Voltage,BMU06_Cell_3_Voltage,BMU06_Cell_4_Voltage,BMU06_Cell_5_Voltage,BMU06_Cell_6_Voltage,BMU06_Cell_7_Voltage,BMU06_Cell_8_Voltage,BMU06_Cell_9_Voltage,BMU06_Charge_Ah_from_BMU,BMU06_Discharge_Ah_from_BMU,BMU06_Max_Cell_Voltage,BMU06_Min_Cell_Voltage,BMU06_SOC,BMU06_SOH,BMU07_CMA_Current,BMU07_CMA_Max_Temp,BMU07_CMA_Min_Temp,BMU07_CMA_Status,BMU07_CMA_Temp1,BMU07_CMA_Temp2,BMU07_CMA_Temp3,BMU07_CMA_Temp4,BMU07_CMA_Temp5,BMU07_CMA_Temp6,BMU07_CMA_Temp7,BMU07_CMA_Voltage,BMU07_CellBalancingStatus,BMU07_Cell_10_Voltage,BMU07_Cell_11_Voltage,BMU07_Cell_12_Voltage,BMU07_Cell_13_Voltage,BMU07_Cell_14_Voltage,BMU07_Cell_1_Voltage,BMU07_Cell_2_Voltage,BMU07_Cell_3_Voltage,BMU07_Cell_4_Voltage,BMU07_Cell_5_Voltage,BMU07_Cell_6_Voltage,BMU07_Cell_7_Voltage,BMU07_Cell_8_Voltage,BMU07_Cell_9_Voltage,BMU07_Charge_Ah_from_BMU,BMU07_Discharge_Ah_from_BMU,BMU07_Max_Cell_Voltage,BMU07_Min_Cell_Voltage,BMU07_SOC,BMU07_SOH,BMU08_CMA_Current,BMU08_CMA_Max_Temp,BMU08_CMA_Min_Temp,BMU08_CMA_Status,BMU08_CMA_Temp1,BMU08_CMA_Temp2,BMU08_CMA_Temp3,BMU08_CMA_Temp4,BMU08_CMA_Temp5,BMU08_CMA_Temp6,BMU08_CMA_Temp7,BMU08_CMA_Voltage,BMU08_CellBalancingStatus,BMU08_Cell_10_Voltage,BMU08_Cell_11_Voltage,BMU08_Cell_12_Voltage,BMU08_Cell_13_Voltage,BMU08_Cell_14_Voltage,BMU08_Cell_1_Voltage,BMU08_Cell_2_Voltage,BMU08_Cell_3_Voltage,BMU08_Cell_4_Voltage,BMU08_Cell_5_Voltage,BMU08_Cell_6_Voltage,BMU08_Cell_7_Voltage,BMU08_Cell_8_Voltage,BMU08_Cell_9_Voltage,BMU08_Charge_Ah_from_BMU,BMU08_Discharge_Ah_from_BMU,BMU08_Max_Cell_Voltage,BMU08_Min_Cell_Voltage,BMU08_SOC,BMU08_SOH,Ardu_Press,Ardu_Temp1,Ardu_Temp2,modbus_Power,modbus_Current,modbus_Voltage,isModbusHighVoltageDagnerous,isModbusHighVoltageWarning,isModbusLowVoltageDangerous,isModbusLowVoltageWarning,isPcanTempDangerous,isPcanTempWarning,isPcanVoltageHighDangerous,isPcanVoltageHighWarning,isPcanVoltageLowDangerous,isPcanVoltageLowWarning,warning,dangerous
06-04-2021,11:59:12,-84.10000000000001,20,19,3,20,19,20,20,20,19,19,45.94,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,0,365004,3.83,3.83,34.0,100,-96.7,20,19,67,20,19,20,19,20,20,20,45.86,0,3.8200000000000003,3.8200000000000003,3.8200000000000003,2.2,2.2,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.83,3.8200000000000003,3.83,3.8200000000000003,3.8200000000000003,0,430852,3.83,3.8200000000000003,33.5,100,-82.0,20,19,67,20,19,20,19,19,19,19,45.97,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,0,351400,3.83,3.83,37.0,100,-96.0,20,20,67,20,20,20,20,20,20,20,45.75,0,3.8100000000000005,3.8100000000000005,3.8100000000000005,2.2,2.2,3.8100000000000005,3.8000000000000003,3.8200000000000003,3.8100000000000005,3.8200000000000003,3.8100000000000005,3.8100000000000005,3.8100000000000005,3.8100000000000005,0,447643,3.8200000000000003,3.8000000000000003,33.5,100,-181.8,21,20,67,21,20,20,20,20,20,20,45.92,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.8200000000000003,3.83,3.83,3.83,3.83,3.83,3.83,0,792624,3.83,3.8200000000000003,26.5,100,-95.80000000000001,20,19,3,19,19,19,20,20,20,20,45.92,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.83,3.8200000000000003,3.83,3.83,3.83,3.83,3.83,6062,337189,3.83,3.8200000000000003,35.5,100,-81.80000000000001,20,20,67,20,20,20,20,20,20,20,45.910000000000004,0,3.8200000000000003,3.83,3.83,2.2,2.2,3.83,3.8200000000000003,3.83,3.8200000000000003,3.83,3.8200000000000003,3.83,3.8200000000000003,3.83,0,346922,3.83,3.8200000000000003,34.0,100,-136.5,21,20,3,20,20,20,20,21,21,20,45.92,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,498,589662,3.83,3.83,29.0,100,69,34,33,-0.1968503937007874,0.26874496103198064,367.50389110995815,False,False,False,False,False,False,False,False,False,False,False,False
06-04-2021,11:59:18,-84.10000000000001,20,19,67,20,19,20,20,20,19,19,45.94,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,0,365507,3.83,3.83,34.5,100,-96.80000000000001,20,19,3,20,19,20,19,20,20,20,45.86,0,3.8200000000000003,3.8200000000000003,3.8200000000000003,2.2,2.2,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.83,3.8200000000000003,3.83,3.8200000000000003,3.8200000000000003,0,431429,3.83,3.8200000000000003,33.5,100,-81.9,20,19,3,20,19,20,19,19,19,19,45.96,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,0,351887,3.83,3.83,37.0,100,-95.9,20,20,3,20,20,20,20,20,20,20,45.74,0,3.8100000000000005,3.8100000000000005,3.8100000000000005,2.2,2.2,3.8100000000000005,3.8000000000000003,3.8200000000000003,3.8100000000000005,3.8200000000000003,3.8100000000000005,3.8100000000000005,3.8100000000000005,3.8100000000000005,0,448217,3.8200000000000003,3.8000000000000003,33.5,100,-181.60000000000002,21,20,3,21,20,20,20,20,20,20,45.910000000000004,0,3.83,3.83,3.83,2.2,2.2,3.83,3.8200000000000003,3.8200000000000003,3.83,3.83,3.83,3.83,3.83,3.83,0,793711,3.83,3.8200000000000003,27.0,100,-95.9,20,19,67,19,19,19,20,20,20,20,45.92,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.83,3.8200000000000003,3.83,3.83,3.8200000000000003,3.83,3.83,6062,337761,3.83,3.8200000000000003,36.0,100,-81.80000000000001,20,20,3,20,20,20,20,20,20,20,45.9,0,3.8200000000000003,3.83,3.83,2.2,2.2,3.83,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.83,3.8200000000000003,3.83,3.8200000000000003,3.83,0,347409,3.83,3.8200000000000003,34.0,100,-136.5,21,20,67,20,20,20,20,21,21,20,45.92,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,498,590479,3.83,3.83,29.0,100,78,35,34,-0.018311664530305805,0.34552923561254656,367.2902615436262,False,False,False,False,False,False,False,False,False,False,False,False
06-04-2021,11:59:24,-84.10000000000001,20,19,3,20,19,20,20,20,19,19,46.37,0,3.8600000000000003,3.8600000000000003,3.87,2.2,2.2,3.8600000000000003,3.87,3.8600000000000003,3.87,3.8600000000000003,3.87,3.8600000000000003,3.8600000000000003,3.8600000000000003,0,366009,3.87,3.8600000000000003,35.0,100,-96.7,20,19,67,20,19,20,19,20,20,20,46.300000000000004,0,3.8600000000000003,3.8600000000000003,3.8600000000000003,2.2,2.2,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,0,432102,3.8600000000000003,3.8600000000000003,34.0,100,-81.9,20,19,67,20,19,20,19,19,19,19,46.4,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.8600000000000003,3.87,3.87,3.8600000000000003,3.87,3.87,3.87,0,352455,3.87,3.8600000000000003,37.0,100,-96.0,20,20,67,20,20,20,20,20,20,20,46.18,0,3.8500000000000005,3.8500000000000005,3.8500000000000005,2.2,2.2,3.8500000000000005,3.83,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,0,448790,3.8500000000000005,3.83,34.0,100,-181.70000000000002,21,20,67,21,20,20,20,20,20,20,46.39,0,3.87,3.87,3.87,2.2,2.2,3.87,3.8600000000000003,3.8600000000000003,3.87,3.87,3.87,3.87,3.87,3.87,0,794979,3.87,3.8600000000000003,27.5,100,-95.9,20,19,3,19,19,19,20,20,20,20,46.36,0,3.87,3.8600000000000003,3.8600000000000003,2.2,2.2,3.87,3.87,3.8600000000000003,3.8600000000000003,3.87,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,6062,338429,3.87,3.8600000000000003,36.0,100,-81.80000000000001,20,20,67,20,20,20,20,20,20,20,46.42,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.8600000000000003,3.87,3.87,3.87,3.8600000000000003,3.87,0,347895,3.87,3.8600000000000003,34.5,100,-136.6,21,20,3,20,20,20,20,21,21,20,46.43,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,498,591434,3.87,3.87,29.5,100,66,34,34,-19.9459805896356,-53.3650708334933,371.89855647450173,True,False,False,False,False,False,False,False,False,False,False,True
06-04-2021,11:59:31,-84.10000000000001,20,19,67,20,19,20,20,20,19,19,46.44,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,0,366512,3.87,3.87,35.0,100,-96.7,20,19,3,20,19,20,19,20,20,20,46.37,0,3.8600000000000003,3.8600000000000003,3.8600000000000003,2.2,2.2,3.87,3.87,3.8600000000000003,3.8600000000000003,3.87,3.8600000000000003,3.87,3.8600000000000003,3.87,0,432679,3.87,3.8600000000000003,34.0,100,-81.9,20,19,3,20,19,20,19,19,19,19,46.47,0,3.88,3.87,3.87,2.2,2.2,3.87,3.88,3.87,3.87,3.87,3.87,3.87,3.87,3.87,0,352942,3.88,3.87,37.5,100,-95.9,20,20,3,20,20,20,20,20,20,20,46.25,0,3.8600000000000003,3.8600000000000003,3.8600000000000003,2.2,2.2,3.8500000000000005,3.8400000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8500000000000005,3.8600000000000003,3.8500000000000005,0,449363,3.8600000000000003,3.8400000000000003,34.5,100,-181.60000000000002,21,20,3,21,20,20,20,20,20,20,46.46,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,0,796067,3.87,3.87,28.0,100,-95.80000000000001,20,19,67,19,19,19,20,20,20,20,46.43,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,6062,339002,3.87,3.87,36.5,100,-81.80000000000001,20,20,3,20,20,20,20,20,20,20,46.480000000000004,0,3.87,3.88,3.87,2.2,2.2,3.88,3.87,3.87,3.87,3.87,3.87,3.88,3.87,3.88,0,348382,3.88,3.87,34.5,100,-136.5,21,20,67,20,20,21,20,21,21,20,46.49,0,3.88,3.88,3.88,2.2,2.2,3.87,3.87,3.87,3.87,3.88,3.88,3.88,3.87,3.87,498,592252,3.88,3.87,30.0,100,46,40,40,-9.993590917414393,-26.797711828617498,370.6167790765099,True,False,False,False,False,False,False,False,False,False,False,True
06-04-2021,11:59:37,-84.10000000000001,20,19,3,20,19,20,20,20,19,19,46.07,0,3.8400000000000003,3.8400000000000003,3.8400000000000003,2.2,2.2,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,0,367098,3.8400000000000003,3.8400000000000003,35.0,100,-96.60000000000001,20,19,67,20,19,20,19,20,20,20,45.99,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.83,3.83,3.8400000000000003,3.83,3.8400000000000003,3.83,3.83,0,433256,3.8400000000000003,3.83,34.5,100,-82.0,20,19,67,20,19,20,19,19,19,19,46.09,0,3.8400000000000003,3.8400000000000003,3.8400000000000003,2.2,2.2,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,0,353428,3.8400000000000003,3.8400000000000003,37.5,100,-95.9,20,20,67,20,20,20,20,20,20,20,45.88,0,3.83,3.83,3.83,2.2,2.2,3.8200000000000003,3.8100000000000005,3.83,3.8200000000000003,3.83,3.83,3.8200000000000003,3.83,3.8200000000000003,0,450032,3.83,3.8100000000000005,34.5,100,-181.70000000000002,21,20,67,21,20,20,20,20,20,20,46.03,0,3.8400000000000003,3.8400000000000003,3.8400000000000003,2.2,2.2,3.8400000000000003,3.83,3.83,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,0,797154,3.8400000000000003,3.83,28.5,100,-95.80000000000001,20,19,3,19,19,19,20,20,20,20,46.050000000000004,0,3.8400000000000003,3.8400000000000003,3.8400000000000003,2.2,2.2,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.83,3.8400000000000003,3.8400000000000003,3.83,3.8400000000000003,3.8400000000000003,6062,339574,3.8400000000000003,3.83,36.5,100,-81.80000000000001,20,20,67,20,20,20,20,20,20,20,46.03,0,3.83,3.8400000000000003,3.8400000000000003,2.2,2.2,3.8400000000000003,3.83,3.8400000000000003,3.83,3.8400000000000003,3.83,3.8400000000000003,3.83,3.8400000000000003,0,348949,3.8400000000000003,3.83,34.5,100,-136.5,21,20,3,20,20,21,21,21,21,20,46.04,0,3.8400000000000003,3.8400000000000003,3.8400000000000003,2.2,2.2,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,498,593070,3.8400000000000003,3.8400000000000003,30.0,100,35,52,53,-0.04120124519318806,-0.09598034322570738,424.9397259437849,True,False,False,False,False,False,False,False,False,False,False,True
