date,time,BMU01_CMA_Current,BMU01_CMA_Max_Temp,BMU01_CMA_Min_Temp,BMU01_CMA_Status,BMU01_CMA_Temp1,BMU01_CMA_Temp2,BMU01_CMA_Temp3,BMU01_CMA_Temp4,BMU01_CMA_Temp5,BMU01_CMA_Temp6,BMU01_CMA_Temp7,BMU01_CMA_Voltage,BMU01_CellBalancingStatus,BMU01_Cell_10_Voltage,BMU01_Cell_11_Voltage,BMU01_Cell_12_Voltage,BMU01_Cell_13_Voltage,BMU01_Cell_14_Voltage,BMU01_Cell_1_Voltage,BMU01_Cell_2_Voltage,BMU01_Cell_3_Voltage,BMU01_Cell_4_Voltage,BMU01_Cell_5_Voltage,BMU01_Cell_6_Voltage,BMU01_Cell_7_Voltage,BMU01_Cell_8_Voltage,BMU01_Cell_9_Voltage,BMU01_Charge_Ah_from_BMU,BMU01_Discharge_Ah_from_BMU,BMU01_Max_Cell_Voltage,BMU01_Min_Cell_Voltage,BMU01_SOC,BMU01_SOH,BMU02_CMA_Current,BMU02_CMA_Max_Temp,BMU02_CMA_Min_Temp,BMU02_CMA_Status,BMU02_CMA_Temp1,BMU02_CMA_Temp2,BMU02_CMA_Temp3,BMU02_CMA_Temp4,BMU02_CMA_Temp5,BMU02_CMA_Temp6,BMU02_CMA_Temp7,BMU02_CMA_Voltage,BMU02_CellBalancingStatus,BMU02_Cell_10_Voltage,BMU02_Cell_11_Voltage,BMU02_Cell_12_Voltage,BMU02_Cell_13_Voltage,BMU02_Cell_14_Voltage,BMU02_Cell_1_Voltage,BMU02_Cell_2_Voltage,BMU02_Cell_3_Voltage,BMU02_Cell_4_Voltage,BMU02_Cell_5_Voltage,BMU02_Cell_6_Voltage,BMU02_Cell_7_Voltage,BMU02_Cell_8_Voltage,BMU02_Cell_9_Voltage,BMU02_Charge_Ah_from_BMU,BMU02_Discharge_Ah_from_BMU,BMU02_Max_Cell_Voltage,BMU02_Min_Cell_Voltage,BMU02_SOC,BMU02_SOH,BMU03_CMA_Current,BMU03_CMA_Max_Temp,BMU03_CMA_Min_Temp,BMU03_CMA_Status,BMU03_CMA_Temp1,BMU03_CMA_Temp2,BMU03_CMA_Temp3,BMU03_CMA_Temp4,BMU03_CMA_Temp5,BMU03_CMA_Temp6,BMU03_CMA_Temp7,BMU03_CMA_Voltage,BMU03_CellBalancingStatus,BMU03_Cell_10_Voltage,BMU03_Cell_11_Voltage,BMU03_Cell_12_Voltage,BMU03_Cell_13_Voltage,BMU03_Cell_14_Voltage,BMU03_Cell_1_Voltage,BMU03_Cell_2_Voltage,BMU03_Cell_3_Voltage,BMU03_Cell_4_Voltage,BMU03_Cell_5_Voltage,BMU03_Cell_6_Voltage,BMU03_Cell_7_Voltage,BMU03_Cell_8_Voltage,BMU03_Cell_9_Voltage,BMU03_Charge_Ah_from_BMU,BMU03_Discharge_Ah_from_BMU,BMU03_Max_Cell_Voltage,BMU03_Min_Cell_Voltage,BMU03_SOC,BMU03_SOH,BMU04_CMA_Current,BMU04_CMA_Max_Temp,BMU04_CMA_Min_Temp,BMU04_CMA_Status,BMU04_CMA_Temp1,BMU04_CMA_Temp2,BMU04_CMA_Temp3,BMU04_CMA_Temp4,BMU04_CMA_Temp5,BMU04_CMA_Temp6,BMU04_CMA_Temp7,BMU04_CMA_Voltage,BMU04_CellBalancingStatus,BMU04_Cell_10_Voltage,BMU04_Cell_11_Voltage,BMU04_Cell_12_Voltage,BMU04_Cell_13_Voltage,BMU04_Cell_14_Voltage,BMU04_Cell_1_Voltage,BMU04_Cell_2_Voltage,BMU04_Cell_3_Voltage,BMU04_Cell_4_Voltage,BMU04_Cell_5_Voltage,BMU04_Cell_6_Voltage,BMU04_Cell_7_Voltage,BMU04_Cell_8_Voltage,BMU04_Cell_9_Voltage,BMU04_Charge_Ah_from_BMU,BMU04_Discharge_Ah_from_BMU,BMU04_Max_Cell_Voltage,BMU04_Min_Cell_Voltage,BMU04_SOC,BMU04_SOH,BMU05_CMA_Current,BMU05_CMA_Max_Temp,BMU05_CMA_Min_Temp,BMU05_CMA_Status,BMU05_CMA_Temp1,BMU05_CMA_Temp2,BMU05_CMA_Temp3,BMU05_CMA_Temp4,BMU05_CMA_Temp5,BMU05_CMA_Temp6,BMU05_CMA_Temp7,BMU05_CMA_Voltage,BMU05_CellBalancingStatus,BMU05_Cell_10_Voltage,BMU05_Cell_11_Voltage,BMU05_Cell_12_Voltage,BMU05_Cell_13_Voltage,BMU05_Cell_14_Voltage,BMU05_Cell_1_Voltage,BMU05_Cell_2_Voltage,BMU05_Cell_3_Voltage,BMU05_Cell_4_Voltage,BMU05_Cell_5_Voltage,BMU05_Cell_6_Voltage,BMU05_Cell_7_Voltage,BMU05_Cell_8_Voltage,BMU05_Cell_9_Voltage,BMU05_Charge_Ah_from_BMU,BMU05_Discharge_Ah_from_BMU,BMU05_Max_Cell_Voltage,BMU05_Min_Cell_Voltage,BMU05_SOC,BMU05_SOH,BMU06_CMA_Current,BMU06_CMA_Max_Temp,BMU06_CMA_Min_Temp,BMU06_CMA_Status,BMU06_CMA_Temp1,BMU06_CMA_Temp2,BMU06_CMA_Temp3,BMU06_CMA_Temp4,BMU06_CMA_Temp5,BMU06_CMA_Temp6,BMU06_CMA_Temp7,BMU06_CMA_Voltage,BMU06_CellBalancingStatus,BMU06_Cell_10_Voltage,BMU06_Cell_11_Voltage,BMU06_Cell_12_Voltage,BMU06_Cell_13_Voltage,BMU06_Cell_14_Voltage,BMU06_Cell_1_Voltage,BMU06_Cell_2_Voltage,BMU06_Cell_3_Voltage,BMU06_Cell_4_Voltage,BMU06_Cell_5_Voltage,BMU06_Cell_6_Voltage,BMU06_Cell_7_Voltage,BMU06_Cell_8_Voltage,BMU06_Cell_9_Voltage,BMU06_Charge_Ah_from_BMU,BMU06_Discharge_Ah_from_BMU,BMU06_Max_Cell_Voltage,BMU06_Min_Cell_Voltage,BMU06_SOC,BMU06_SOH,BMU07_CMA_Current,BMU07_CMA_Max_Temp,BMU07_CMA_Min_Temp,BMU07_CMA_Status,BMU07_CMA_Temp1,BMU07_CMA_Temp2,BMU07_CMA_Temp3,BMU07_CMA_Temp4,BMU07_CMA_Temp5,BMU07_CMA_Temp6,BMU07_CMA_Temp7,BMU07_CMA_Voltage,BMU07_CellBalancingStatus,BMU07_Cell_10_Voltage,BMU07_Cell_11_Voltage,BMU07_Cell_12_Voltage,BMU07_Cell_13_Voltage,BMU07_Cell_14_Voltage,BMU07_Cell_1_Voltage,BMU07_Cell_2_Voltage,BMU07_Cell_3_Voltage,BMU07_Cell_4_Voltage,BMU07_Cell_5_Voltage,BMU07_Cell_6_Voltage,BMU07_Cell_7_Voltage,BMU07_Cell_8_Voltage,BMU07_Cell_9_Voltage,BMU07_Charge_Ah_from_BMU,BMU07_Discharge_Ah_from_BMU,BMU07_Max_Cell_Voltage,BMU07_Min_Cell_Voltage,BMU07_SOC,BMU07_SOH,BMU08_CMA_Current,BMU08_CMA_Max_Temp,BMU08_CMA_Min_Temp,BMU08_CMA_Status,BMU08_CMA_Temp1,BMU08_CMA_Temp2,BMU08_CMA_Temp3,BMU08_CMA_Temp4,BMU08_CMA_Temp5,BMU08_CMA_Temp6,BMU08_CMA_Temp7,BMU08_CMA_Voltage,BMU08_CellBalancingStatus,BMU08_Cell_10_Voltage,BMU08_Cell_11_Voltage,BMU08_Cell_12_Voltage,BMU08_Cell_13_Voltage,BMU08_Cell_14_Voltage,BMU08_Cell_1_Voltage,BMU08_Cell_2_Voltage,BMU08_Cell_3_Voltage,BMU08_Cell_4_Voltage,BMU08_Cell_5_Voltage,BMU08_Cell_6_Voltage,BMU08_Cell_7_Voltage,BMU08_Cell_8_Voltage,BMU08_Cell_9_Voltage,BMU08_Charge_Ah_from_BMU,BMU08_Discharge_Ah_from_BMU,BMU08_Max_Cell_Voltage,BMU08_Min_Cell_Voltage,BMU08_SOC,BMU08_SOH,Ardu_Press,Ardu_Temp1,Ardu_Temp2,modbus_Power,modbus_Current,modbus_Voltage,isModbusHighVoltageDagnerous,isModbusHighVoltageWarning,isModbusLowVoltageDangerous,isModbusLowVoltageWarning,isPcanTempDangerous,isPcanTempWarning,isPcanVoltageHighDangerous,isPcanVoltageHighWarning,isPcanVoltageLowDangerous,isPcanVoltageLowWarning,warning,dangerous
06-04-2021,11:22:42,-82.0,18,17,3,18,17,18,18,18,18,18,46.6,0,3.88,3.88,3.88,2.2,2.2,3.88,3.88,3.88,3.89,3.88,3.89,3.88,3.88,3.89,0,183035,3.89,3.88,40.5,100,-96.60000000000001,19,17,67,18,18,18,17,18,18,19,46.550000000000004,0,3.88,3.88,3.88,2.2,2.2,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,0,219217,3.88,3.88,40.0,100,-80.5,19,17,67,19,18,18,18,17,17,18,46.63,0,3.89,3.89,3.89,2.2,2.2,3.89,3.89,3.88,3.89,3.89,3.88,3.89,3.89,3.89,0,173418,3.89,3.88,43.5,100,-95.9,19,18,67,19,18,18,18,18,18,19,46.45,0,3.87,3.87,3.87,2.2,2.2,3.87,3.8600000000000003,3.87,3.87,3.87,3.87,3.87,3.87,3.87,0,238113,3.87,3.8600000000000003,40.5,100,-181.70000000000002,19,18,67,19,18,18,18,18,18,19,46.37,0,3.8600000000000003,3.87,3.8600000000000003,2.2,2.2,3.87,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.87,3.8600000000000003,3.87,3.8600000000000003,3.87,0,394452,3.87,3.8600000000000003,37.5,100,-91.2,19,17,3,18,17,18,18,18,18,19,46.5,0,3.88,3.87,3.88,2.2,2.2,3.88,3.88,3.88,3.87,3.88,3.88,3.87,3.87,3.88,6062,128215,3.88,3.87,43.5,100,-81.30000000000001,18,18,67,18,18,18,18,18,18,18,46.37,0,3.8600000000000003,3.87,3.8600000000000003,2.2,2.2,3.87,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.87,3.8600000000000003,3.87,3.8600000000000003,3.87,0,168896,3.87,3.8600000000000003,39.5,100,-134.9,19,18,3,19,18,18,18,19,19,19,46.39,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.8600000000000003,3.87,498,291950,3.87,3.8600000000000003,37.5,100,96,6,30,-0.059512909723493865,-1.5548815602564594,372.1732230597857,False,False,False,False,False,False,False,False,False,False,False,False
06-04-2021,11:22:48,-82.0,18,17,67,18,17,18,18,18,18,18,46.64,0,3.89,3.88,3.89,2.2,2.2,3.89,3.89,3.88,3.89,3.89,3.89,3.89,3.89,3.89,0,183525,3.89,3.88,40.5,100,-96.60000000000001,19,17,3,18,18,18,17,18,18,19,46.59,0,3.88,3.88,3.88,2.2,2.2,3.88,3.88,3.88,3.88,3.89,3.88,3.89,3.88,3.88,0,219793,3.89,3.88,40.5,100,-80.5,19,17,3,19,18,18,18,17,17,18,46.67,0,3.89,3.89,3.89,2.2,2.2,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,0,173896,3.89,3.89,43.5,100,-95.9,19,18,3,19,18,18,18,18,18,19,46.49,0,3.88,3.88,3.87,2.2,2.2,3.87,3.8600000000000003,3.88,3.88,3.88,3.88,3.87,3.88,3.87,0,238685,3.88,3.8600000000000003,40.5,100,-181.8,19,18,3,19,18,18,18,18,18,19,46.42,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,0,395540,3.87,3.87,37.5,100,-91.30000000000001,19,17,67,18,17,18,18,18,18,19,46.54,0,3.88,3.88,3.88,2.2,2.2,3.88,3.88,3.88,3.87,3.88,3.88,3.88,3.88,3.88,6062,128760,3.88,3.87,44.0,100,-81.4,18,18,3,18,18,18,18,18,18,18,46.42,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.8600000000000003,3.87,3.87,3.87,3.8600000000000003,3.87,0,169380,3.87,3.8600000000000003,39.5,100,-135.0,19,18,67,19,18,18,18,19,19,19,46.43,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,498,292758,3.87,3.87,37.5,100,81,27,24,0.009155832265152902,-0.2879410296771221,372.4478896450697,False,False,False,False,False,False,False,False,False,False,False,False
06-04-2021,11:22:54,-81.9,18,17,3,18,17,18,18,18,18,18,46.67,0,3.89,3.89,3.89,2.2,2.2,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,0,184015,3.89,3.89,40.5,100,-96.60000000000001,19,17,67,18,18,18,17,18,18,19,46.62,0,3.88,3.89,3.88,2.2,2.2,3.89,3.89,3.88,3.88,3.89,3.88,3.89,3.88,3.89,0,220369,3.89,3.88,40.5,100,-80.5,19,17,67,19,18,18,18,17,17,18,46.7,0,3.89,3.89,3.89,2.2,2.2,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,0,174374,3.89,3.89,44.0,100,-95.9,19,18,67,19,18,18,18,18,18,19,46.52,0,3.88,3.88,3.88,2.2,2.2,3.88,3.8600000000000003,3.88,3.88,3.88,3.88,3.88,3.88,3.88,0,239258,3.88,3.8600000000000003,40.5,100,-181.70000000000002,19,18,67,19,18,18,18,18,18,19,46.45,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,0,396626,3.87,3.87,37.5,100,-91.30000000000001,19,17,3,18,17,18,18,18,18,19,46.57,0,3.88,3.88,3.88,2.2,2.2,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,6062,129305,3.88,3.88,44.0,100,-81.4,18,18,67,18,18,18,18,18,18,18,46.45,0,3.87,3.88,3.87,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,3.87,0,169864,3.88,3.87,40.0,100,-134.9,19,18,3,19,18,18,18,19,19,19,46.47,0,3.87,3.87,3.87,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.88,3.87,3.87,3.87,498,293566,3.88,3.87,37.5,100,66,36,35,0.1602270646401758,-0.8446270203862248,372.6310007019257,False,False,False,False,False,False,False,False,False,False,False,False
06-04-2021,11:23:00,-82.0,18,17,67,18,17,18,18,18,18,18,46.68,0,3.89,3.89,3.89,2.2,2.2,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,0,184504,3.89,3.89,41.0,100,-96.60000000000001,19,17,3,18,18,18,17,18,18,19,46.64,0,3.89,3.89,3.89,2.2,2.2,3.89,3.89,3.89,3.88,3.89,3.89,3.89,3.88,3.89,0,220944,3.89,3.88,40.5,100,-80.60000000000001,19,17,3,19,18,18,18,17,17,18,46.72,0,3.9000000000000004,3.89,3.89,2.2,2.2,3.89,3.9000000000000004,3.89,3.9000000000000004,3.9000000000000004,3.89,3.89,3.89,3.89,0,174853,3.9000000000000004,3.89,44.5,100,-95.80000000000001,19,18,3,19,18,18,18,18,18,19,46.53,0,3.88,3.88,3.88,2.2,2.2,3.88,3.8600000000000003,3.88,3.88,3.88,3.88,3.88,3.88,3.88,0,239831,3.88,3.8600000000000003,41.0,100,-181.8,19,18,3,19,18,18,18,18,18,19,46.480000000000004,0,3.87,3.87,3.87,2.2,2.2,3.88,3.87,3.87,3.87,3.88,3.87,3.87,3.87,3.88,0,397713,3.88,3.87,38.0,100,-91.4,19,17,67,18,17,18,18,18,18,19,46.59,0,3.88,3.88,3.88,2.2,2.2,3.89,3.88,3.88,3.88,3.89,3.88,3.88,3.88,3.88,6062,129851,3.89,3.88,44.5,100,-81.5,18,18,3,18,18,18,18,18,18,18,46.47,0,3.87,3.88,3.87,2.2,2.2,3.88,3.87,3.87,3.87,3.88,3.87,3.88,3.87,3.88,0,170347,3.88,3.87,40.0,100,-135.0,19,18,67,19,18,18,18,19,19,19,46.49,0,3.87,3.88,3.88,2.2,2.2,3.87,3.87,3.87,3.87,3.87,3.88,3.88,3.87,3.87,498,294374,3.88,3.87,37.5,100,52,42,33,0.11444790331441128,0.0767842745805659,372.7530747398297,False,False,False,False,False,False,False,False,False,False,False,False
06-04-2021,11:23:06,-82.10000000000001,18,17,3,18,17,18,18,18,18,18,46.69,0,3.89,3.89,3.89,2.2,2.2,3.89,3.89,3.89,3.89,3.89,3.9000000000000004,3.89,3.89,3.89,0,184995,3.9000000000000004,3.89,41.0,100,-96.5,19,17,67,18,18,18,17,18,18,19,46.65,0,3.89,3.89,3.89,2.2,2.2,3.89,3.89,3.89,3.88,3.89,3.89,3.89,3.89,3.89,0,221520,3.89,3.88,41.0,100,-80.5,19,17,67,19,18,18,18,17,17,18,46.730000000000004,0,3.9000000000000004,3.89,3.89,2.2,2.2,3.9000000000000004,3.9000000000000004,3.89,3.9000000000000004,3.9000000000000004,3.89,3.89,3.89,3.89,0,175331,3.9000000000000004,3.89,45.0,100,-95.9,19,18,67,19,18,18,18,18,18,19,46.54,0,3.88,3.88,3.88,2.2,2.2,3.88,3.8600000000000003,3.88,3.88,3.88,3.88,3.88,3.88,3.88,0,240404,3.88,3.8600000000000003,41.0,100,-181.70000000000002,19,18,67,19,18,18,18,18,18,19,46.49,0,3.87,3.88,3.87,2.2,2.2,3.88,3.87,3.87,3.87,3.88,3.87,3.87,3.87,3.88,0,398799,3.88,3.87,38.0,100,-91.4,19,17,3,18,17,18,18,18,18,19,46.6,0,3.89,3.88,3.88,2.2,2.2,3.89,3.88,3.88,3.88,3.89,3.88,3.88,3.88,3.88,6062,130397,3.89,3.88,45.0,100,-81.4,18,18,67,18,18,18,18,18,18,18,46.480000000000004,0,3.87,3.88,3.87,2.2,2.2,3.88,3.87,3.87,3.87,3.88,3.87,3.88,3.87,3.88,0,170832,3.88,3.87,40.0,100,-135.0,19,18,3,19,18,18,18,19,19,19,46.5,0,3.87,3.88,3.88,2.2,2.2,3.88,3.87,3.87,3.87,3.88,3.88,3.88,3.87,3.87,498,295182,3.88,3.87,38.0,100,59,33,42,-0.054934993590917414,-0.729450608515376,372.8446302682577,False,False,False,False,False,False,False,False,False,False,False,False
06-04-2021,11:23:12,-82.10000000000001,18,17,67,18,17,18,18,18,18,18,46.7,0,3.89,3.89,3.89,2.2,2.2,3.89,3.89,3.89,3.9000000000000004,3.89,3.9000000000000004,3.89,3.89,3.89,0,185485,3.9000000000000004,3.89,41.5,100,-96.5,19,17,3,18,18,18,17,18,18,19,46.660000000000004,0,3.89,3.89,3.89,2.2,2.2,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,0,222096,3.89,3.89,41.0,100,-80.60000000000001,19,17,3,19,18,18,18,17,17,18,46.74,0,3.9000000000000004,3.9000000000000004,3.89,2.2,2.2,3.9000000000000004,3.9000000000000004,3.89,3.9000000000000004,3.9000000000000004,3.89,3.89,3.9000000000000004,3.89,0,175810,3.9000000000000004,3.89,45.5,100,-95.9,19,18,3,19,18,18,18,18,18,19,46.550000000000004,0,3.88,3.88,3.88,2.2,2.2,3.88,3.87,3.88,3.88,3.88,3.88,3.88,3.88,3.88,0,240977,3.88,3.87,41.5,100,-181.70000000000002,19,18,3,19,18,18,18,18,18,19,46.5,0,3.87,3.88,3.87,2.2,2.2,3.88,3.87,3.87,3.87,3.88,3.87,3.88,3.87,3.88,0,399886,3.88,3.87,38.0,100,-91.5,19,17,67,18,17,18,18,18,18,19,46.61,0,3.89,3.88,3.89,2.2,2.2,3.89,3.89,3.88,3.88,3.89,3.88,3.88,3.88,3.89,6062,130943,3.89,3.88,45.5,100,-81.5,18,18,3,18,18,18,18,18,18,18,46.49,0,3.87,3.88,3.88,2.2,2.2,3.88,3.87,3.87,3.87,3.88,3.87,3.88,3.87,3.88,0,171316,3.88,3.87,40.0,100,-134.9,19,18,67,19,18,18,18,19,19,19,46.52,0,3.88,3.88,3.88,2.2,2.2,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.87,3.88,498,295991,3.88,3.87,38.0,100,49,38,38,0.009155832265152902,0.26874496103198064,372.8141117587817,False,False,False,False,False,False,False,False,False,False,False,False
06-04-2021,11:23:18,-82.2,18,17,3,18,17,18,18,18,18,18,46.24,0,3.8500000000000005,3.8500000000000005,3.8500000000000005,2.2,2.2,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8600000000000003,3.8500000000000005,3.8600000000000003,3.8600000000000003,3.8500000000000005,3.8600000000000003,0,185975,3.8600000000000003,3.8500000000000005,41.5,100,-96.5,19,17,67,18,18,18,17,18,18,19,46.19,0,3.8500000000000005,3.8500000000000005,3.8500000000000005,2.2,2.2,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,0,222672,3.8500000000000005,3.8500000000000005,41.0,100,-80.5,19,17,67,19,18,18,18,17,17,18,46.27,0,3.8600000000000003,3.8600000000000003,3.8600000000000003,2.2,2.2,3.8600000000000003,3.8600000000000003,3.8500000000000005,3.8600000000000003,3.8600000000000003,3.8500000000000005,3.8600000000000003,3.8600000000000003,3.8600000000000003,0,176288,3.8600000000000003,3.8500000000000005,45.5,100,-95.9,19,18,67,19,18,18,18,18,18,19,46.1,0,3.8400000000000003,3.8400000000000003,3.8400000000000003,2.2,2.2,3.8400000000000003,3.83,3.8500000000000005,3.8400000000000003,3.8500000000000005,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,0,241550,3.8500000000000005,3.83,41.5,100,-181.70000000000002,19,18,67,19,18,18,18,18,18,19,45.96,0,3.83,3.83,3.83,2.2,2.2,3.8400000000000003,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,0,400972,3.8400000000000003,3.83,38.0,100,-91.60000000000001,19,17,3,18,17,18,18,18,18,19,46.12,0,3.8500000000000005,3.8400000000000003,3.8500000000000005,2.2,2.2,3.8500000000000005,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8500000000000005,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8500000000000005,6062,131490,3.8500000000000005,3.8400000000000003,46.0,100,-81.5,18,18,67,18,18,18,18,18,18,18,45.910000000000004,0,3.8200000000000003,3.83,3.83,2.2,2.2,3.83,3.8200000000000003,3.83,3.8200000000000003,3.83,3.8200000000000003,3.83,3.8200000000000003,3.83,0,171801,3.83,3.8200000000000003,40.5,100,-135.0,19,18,3,19,18,18,18,19,19,19,45.94,0,3.83,3.83,3.83,2.2,2.2,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,498,296799,3.83,3.83,38.0,100,72,33,33,20.1016297381432,54.90075632510462,367.9006317331461,False,False,False,False,False,False,False,False,False,False,False,False
06-04-2021,11:23:24,-82.10000000000001,18,17,67,18,17,18,18,18,18,18,46.160000000000004,0,3.8500000000000005,3.8400000000000003,3.8500000000000005,2.2,2.2,3.8500000000000005,3.8500000000000005,3.8400000000000003,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,0,186466,3.8500000000000005,3.8400000000000003,41.5,100,-96.60000000000001,19,17,3,18,18,18,17,18,18,19,46.11,0,3.8400000000000003,3.8400000000000003,3.8400000000000003,2.2,2.2,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8500000000000005,3.8400000000000003,3.8500000000000005,3.8400000000000003,3.8400000000000003,0,223248,3.8500000000000005,3.8400000000000003,41.5,100,-80.5,19,17,3,19,18,18,18,17,17,18,46.2,0,3.8500000000000005,3.8500000000000005,3.8500000000000005,2.2,2.2,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,3.8500000000000005,0,176767,3.8500000000000005,3.8500000000000005,46.0,100,-95.9,19,18,3,19,18,18,18,18,18,19,46.02,0,3.8400000000000003,3.8400000000000003,3.8400000000000003,2.2,2.2,3.8400000000000003,3.8200000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.83,3.8400000000000003,3.83,0,242123,3.8400000000000003,3.8200000000000003,41.5,100,-181.60000000000002,19,18,3,19,18,18,18,18,18,19,45.87,0,3.8200000000000003,3.8200000000000003,3.8200000000000003,2.2,2.2,3.83,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.83,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.83,0,402058,3.83,3.8200000000000003,38.0,100,-91.60000000000001,19,17,67,18,17,18,18,18,18,19,46.04,0,3.8400000000000003,3.8400000000000003,3.8400000000000003,2.2,2.2,3.8400000000000003,3.8400000000000003,3.8400000000000003,3.83,3.8400000000000003,3.8400000000000003,3.83,3.8400000000000003,3.8400000000000003,6062,132037,3.8400000000000003,3.83,46.0,100,-81.5,18,18,3,18,18,18,18,18,18,18,45.82,0,3.8200000000000003,3.8200000000000003,3.8200000000000003,2.2,2.2,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8100000000000005,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8100000000000005,3.8200000000000003,0,172286,3.8200000000000003,3.8100000000000005,40.5,100,-135.0,19,18,67,19,18,18,18,19,19,19,45.86,0,3.8200000000000003,3.8200000000000003,3.8200000000000003,2.2,2.2,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.83,3.8200000000000003,3.8200000000000003,3.8200000000000003,498,297607,3.83,3.8200000000000003,38.0,100,94,25,22,20.065006409082585,56.7435789150382,367.38181707205416,False,False,False,False,False,False,False,False,False,False,False,False
